word,count,frequency
llyfr,56049,0.970843856410763
kaiya,56040,0.9708155370162297
senta,56036,0.9707871909427158
rolfs,56034,0.9707588181666965
bedat,56033,0.9707304186646288
racke,56028,0.9707019924129525
alkan,56025,0.9706735393880896
imput,56011,0.9706450595664446
ohman,55997,0.9706165529244043
akito,55990,0.9705880194383376
wyche,55988,0.9705594590845962
seben,55976,0.9705308718395139
corax,55976,0.9705022576794068
pyles,55973,0.9704736165805733
enstn,55946,0.9704449485192942
artif,55939,0.9704162534718327
copen,55931,0.970387531414434
mento,55926,0.9703587823233258
pafos,55920,0.9703300061747184
foire,55918,0.9703012029448038
sogar,55915,0.9702723726097563
tommo,55911,0.9702435151457329
gcide,55910,0.9702146305288729
foist,55908,0.9701857187352972
softy,55906,0.9701567797411096
optex,55889,0.9701278135223961
weder,55888,0.9700988200552241
scali,55879,0.9700697993156444
lebec,55872,0.9700407512796893
denar,55863,0.9700116759233736
ensgg,55856,0.969982573222694
majin,55853,0.9699534431536296
cajal,55839,0.969924285692142
renan,55824,0.9698951008141743
batey,55811,0.9698658884956526
peims,55810,0.9698366487124842
dnapl,55805,0.9698073814405596
gulps,55790,0.9697780866557508
kuril,55775,0.9697487643339119
esham,55772,0.9697194144508798
poket,55770,0.9696900369824727
jaxon,55767,0.9696606319044916
valin,55766,0.9696311991927192
hynde,55766,0.9696017388229207
hadde,55764,0.969572250770843
caird,55746,0.9695427350122152
ngoss,55742,0.9695131915227492
asaro,55741,0.969483620278138
nuded,55739,0.969454021254057
cipla,55737,0.9694243944261639
victo,55725,0.9693947397700987
manni,55719,0.9693650572614827
dandi,55718,0.9693353468759196
cdict,55718,0.9693056085889957
pliko,55711,0.969275842376279
whish,55706,0.9692460482133187
taluk,55706,0.9692162260756475
empor,55700,0.9691863759387791
inbuf,55699,0.9691564977782097
plass,55697,0.969126591569417
mangy,55682,0.9690966572878617
matus,55675,0.9690666949089854
sawan,55634,0.9690367044082124
verti,55631,0.9690066857609488
intas,55630,0.9689766389425825
avago,55627,0.9689465639284836
amita,55623,0.9689164606940042
hcard,55611,0.968886329214478
danks,55601,0.9688561694652216
kairo,55595,0.9688259814215323
vfork,55590,0.9687957650586901
denke,55584,0.9687655203519572
luhrs,55580,0.9687352472765767
undaf,55573,0.968704945807775
kosei,55573,0.9686746159207589
derik,55573,0.9686442575907186
esper,55568,0.9686138707928252
biggy,55567,0.9685834555022323
ensam,55558,0.9685530116940749
shino,55550,0.9685225393434701
rocko,55550,0.9684920384255171
lxext,55549,0.968461508915297
mousa,55542,0.9684309507878723
barga,55530,0.9684003640182876
ozgur,55522,0.9683697485815695
ileus,55520,0.9683391044527268
linne,55519,0.9683084316067493
leyva,55512,0.9682777300186091
usada,55498,0.9682469996632602
primp,55497,0.9682162405156386
otogi,55483,0.9681854525506616
raker,55469,0.9681546357432287
berio,55468,0.9681237900682214
atack,55465,0.9680929155005024
bloss,55461,0.9680620120149168
keech,55450,0.9680310795862913
phine,55446,0.9680001181894341
lemus,55445,0.9679691277991356
valla,55441,0.9679381083901678
tooke,55441,0.9679070599372848
liion,55436,0.9678759824152218
nccam,55433,0.9678448757986962
scyld,55429,0.9678137400624071
ainge,55427,0.9677825751810356
spana,55420,0.9677513811292444
cuffe,55408,0.9677201578816773
pasay,55405,0.9676889054129609
plasm,55404,0.967657623697703
faden,55396,0.967626312710493
panam,55395,0.9675949724259023
jambs,55394,0.9675636028184835
toolz,55388,0.967532203862772
kotel,55383,0.9675007755332835
noles,55380,0.9674693178045167
syren,55371,0.967437830650951
nawqa,55359,0.9674063140470482
pncvs,55340,0.9673747679672511
defeo,55336,0.9673431923859849
cegep,55332,0.967311587277656
engrg,55331,0.9672799526166524
chook,55330,0.9672482883773443
fluch,55329,0.967216594534083
nagdu,55325,0.9671848710612018
veiga,55321,0.9671531179330153
xtasy,55319,0.9671213351238199
iasus,55309,0.9670895226078938
leopa,55304,0.9670576803594969
adamj,55291,0.9670258083528702
froda,55288,0.9669939065622368
medix,55285,0.9669619749618011
sgram,55282,0.9669300135257495
ption,55278,0.9668980222282496
revan,55270,0.9668660010434509
sanga,55269,0.9668339499454842
jarvi,55269,0.9668018689084621
hulst,55266,0.9667697579064787
eshoo,55265,0.9667376169136097
tchad,55255,0.9667054459039125
popul,55252,0.9666732448514258
pauma,55250,0.9666410137301699
mieke,55247,0.9666087525141469
ahelp,55247,0.9665764611773402
animo,55243,0.9665441396937149
voyce,55241,0.9665117880372177
artcc,55241,0.9664794061817765
rager,55221,0.9664469941013013
heika,55219,0.9664145517696829
raser,55216,0.9663820791607941
coutu,55214,0.9663495762484892
undcp,55206,0.9663170430066038
singl,55202,0.9662844794089553
bulow,55196,0.9662518854293425
comus,55186,0.9662192610415452
kista,55183,0.9661866062193254
panas,55173,0.9661539209364265
cytol,55172,0.9661212051665727
kinga,55169,0.9660884588834707
kirja,55161,0.9660556820608076
hcfcs,55155,0.9660228746722528
amsel,55154,0.965990036691457
walke,55149,0.9659571680920518
matis,55148,0.9659242688476511
jobes,55138,0.9658913389318496
abdus,55137,0.9658583783182236
bleah,55134,0.9658253869803309
fense,55120,0.9657923648917109
jonna,55116,0.9657593120258842
fucus,55113,0.9657262283563529
gavia,55111,0.9656931138566005
biggz,55107,0.9656599685000917
ljung,55102,0.965626792260273
honea,55100,0.9655935851105723
umami,55097,0.9655603470243985
fraga,55088,0.9655270779751423
jebus,55087,0.9654937779361757
menne,55080,0.9654604468808515
baril,55079,0.965427084782505
alejo,55078,0.9653936916144522
lambe,55076,0.9653602673499904
piran,55072,0.9653268119623982
lofra,55070,0.9652933254249361
waris,55060,0.9652598077108455
sigal,55049,0.9652262587933493
matco,55049,0.9651926786456522
ringu,55047,0.9651590672409393
relea,55029,0.9651254245523777
yaooh,55023,0.9650917505531157
nawcc,55021,0.9650580452162828
iflag,55020,0.9650243085149903
malvo,55014,0.9649905404223302
wheal,55009,0.9649567409113763
soave,54998,0.9649229099551833
cccgc,54995,0.9648890475267875
riesz,54991,0.9648551535992067
junks,54989,0.9648212281454396
cuong,54983,0.9647872711384663
wayan,54967,0.9647532825512483
tatus,54967,0.9647192623567284
niwas,54967,0.9646852105278306
werkt,54962,0.9646511270374603
cubix,54956,0.9646170118585041
vavin,54950,0.9645828649638298
phile,54944,0.9645486863262868
mbeat,54944,0.9645144759187051
mikio,54938,0.9644802337138968
foard,54932,0.9644459596846549
gamex,54928,0.9644116538037532
drweb,54927,0.9643773160439477
foxed,54921,0.9643429463779748
pamir,54902,0.9643085447785525
trols,54885,0.9642741112183801
scris,54883,0.9642396456701381
selex,54879,0.9642051481064882
reden,54879,0.964170618500073
flink,54872,0.9641360568235171
terax,54870,0.9641014630494259
statd,54870,0.9640668371503854
vizag,54867,0.9640321790989641
labbe,54862,0.9639974888677106
elcom,54855,0.9639627664291555
lully,54847,0.9639280117558099
ocwen,54845,0.9638932248201666
iddon,54844,0.9638584055946995
cagds,54841,0.9638235540518635
sajid,54840,0.963788670164095
pilat,54838,0.9637537539038113
prats,54833,0.9637188052434112
herta,54827,0.9636838241552743
ampro,54826,0.9636488106117616
layby,54823,0.9636137645852153
depto,54820,0.9635786860479585
darra,54796,0.9635435749722963
lidge,54793,0.9635084313305136
dikke,54789,0.9634732550948775
phool,54785,0.9634380462376363
hamra,54784,0.9634028047310186
teres,54779,0.963367530547235
mwyaf,54779,0.9633322236584768
kishi,54773,0.9632968840369167
payin,54772,0.9632615116547082
hever,54768,0.9632261064839862
poate,54759,0.963190668496867
sipex,54757,0.9631551976654474
estia,54750,0.9631196939618056
crimi,54749,0.9630841573580012
leren,54744,0.9630485878260745
sirio,54738,0.9630129853380475
cxrds,54738,0.9629773498659224
cacib,54729,0.9629416813816833
opisy,54728,0.9629059798572952
boult,54727,0.9628702452647042
rieke,54721,0.9628344775758373
zamir,54719,0.9627986767626029
norby,54706,0.9627628427968903
nihal,54701,0.9627269756505701
blaue,54695,0.9626910752954938
oishi,54694,0.962655141703494
myvar,54685,0.9626191748463846
seres,54684,0.9625831746959603
tipbc,54682,0.9625471412239971
rajab,54682,0.9625110744022517
javan,54680,0.9624749742024625
pycon,54679,0.9624388405963487
ision,54675,0.9624026735556104
nawbo,54647,0.9623664730519288
addio,54645,0.9623302390569664
meris,54643,0.9622939715423665
cugat,54643,0.9622576704797535
frend,54642,0.9622213358407332
carvs,54640,0.962184967596892
mlode,54638,0.9621485657197976
urvey,54637,0.9621121301809988
didot,54637,0.9620756609520252
larix,54636,0.9620391580043877
jaret,54636,0.9620026213095781
olema,54606,0.9619660508390694
cawds,54602,0.9619294465643153
bandi,54601,0.9618928084567508
naber,54589,0.9618561364877923
manzi,54585,0.9618194306288365
ganji,54577,0.9617826908512611
vtune,54575,0.961745917126426
nmlkj,54575,0.9617091094256707
wmass,54569,0.9616722677203164
stype,54568,0.9616353919816656
nokon,54568,0.9615984821810011
sorbo,54561,0.9615615382895873
giana,54559,0.9615245602786694
ilist,54554,0.9614875481194737
aspic,54553,0.9614505017832073
cidco,54549,0.9614134212410586
dokta,54538,0.9613763064641967
hower,54534,0.961339157423772
kolin,54530,0.9613019740909157
costi,54523,0.9612647564367399
axsys,54517,0.9612275044323382
efrat,54511,0.9611902180487847
cleon,54501,0.9611528972571346
vinho,54493,0.9611155420284241
disto,54493,0.9610781523336709
twiss,54491,0.9610407281438726
zicam,54488,0.9610032694300089
vacum,54488,0.9609657761630398
bayon,54475,0.9609282483139067
retek,54469,0.9608906858535314
dinge,54467,0.9608530887528176
slake,54463,0.960815456982649
moyet,54463,0.960777790513891
drame,54454,0.9607400893173895
ility,54448,0.9607023533639719
ahura,54437,0.9606645826244461
nadya,54436,0.9606267770696009
epost,54436,0.9605889366702066
jedem,54434,0.960551061397014
iolta,54428,0.9605131512207551
buffa,54425,0.9604752061121431
allon,54416,0.9604372260418713
botta,54415,0.9603992109806151
uscho,54407,0.96036116089903
ilisp,54406,0.9603230757677528
wonen,54393,0.9602849555574013
aiada,54390,0.960246800238574
labem,54381,0.9602086097818511
tamla,54380,0.9601703841577924
aiims,54373,0.9601321233369402
lorax,54352,0.9600938272898166
gekas,54328,0.9600554959869253
jobin,54321,0.9600171293987505
maben,54307,0.9599787274957576
sidle,54306,0.9599402902483932
sdrac,54305,0.9599018176270845
brics,54305,0.9598633096022398
xwris,54299,0.9598247661442477
clywd,54297,0.959786187223479
sucha,54296,0.9597475728102846
airis,54290,0.9597089228749965
actio,54289,0.9596702373879274
igcse,54283,0.9596315163193717
melay,54259,0.959592759639604
depar,54246,0.9595539673188802
lanie,54236,0.9595151393274369
guion,54234,0.9594762756354919
chows,54217,0.9594373762132438
wodna,54216,0.9593984410308719
ontap,54211,0.9593594700585373
prwth,54210,0.9593204632663807
stuka,54206,0.9592814206245253
libdv,54206,0.9592423421030738
asura,54205,0.9592032276721107
punya,54195,0.9591640773017013
cheah,54187,0.9591248909618916
esami,54186,0.9590856686227087
assai,54173,0.9590464102541607
clita,54170,0.9590071158262363
ymcas,54161,0.9589677853089056
leane,54161,0.9589284186721194
goest,54161,0.9588890158858097
hunte,54147,0.9588495769198886
whooo,54140,0.9588101017442501
wixon,54138,0.9587705903287685
rolie,54130,0.9587310426432999
mrcog,54129,0.9586914586576801
kumba,54127,0.958651838341727
thiru,54108,0.9586121816652382
cager,54107,0.9585724885979936
vitam,54106,0.9585327591097531
memor,54080,0.9584929931702577
okabe,54071,0.9584531907492297
broun,54069,0.9584133518163719
cunty,54065,0.958373476341368
cuoco,54064,0.9583335642938834
bolla,54056,0.9582936156435635
solen,54054,0.9582536303600353
sheil,54050,0.958213608412906
nares,54047,0.9581735497717645
iatse,54045,0.9581334544061803
grati,54044,0.9580933222857037
berni,54021,0.9580531533798664
takuo,54010,0.9580129476581803
monie,54001,0.9579727050901392
lehto,54001,0.9579324256452171
circu,53998,0.957892109292869
diogo,53996,0.9578517560025313
orval,53993,0.9578113657436208
kovel,53990,0.9577709384855355
buran,53977,0.9577304741976544
sitta,53967,0.9576899728493374
askar,53961,0.9576494344099253
maces,53959,0.9576088588487396
lippo,53956,0.9575682461350833
tsuga,53952,0.9575275962382399
skole,53947,0.9574869091274741
doute,53943,0.9574461847720313
trian,53920,0.9574054231411381
mysic,53919,0.9573646242040017
porzo,53910,0.9573237879298108
flubs,53909,0.9572829142877346
omori,53893,0.9572420032469234
pandy,53890,0.9572010547765083
minic,53885,0.9571600688456018
throu,53883,0.9571190454232968
heidt,53883,0.9570779844786674
zazie,53881,0.9570368859807689
unreg,53881,0.9569957498986369
saada,53881,0.9569545762012888
sater,53878,0.9569133648577223
guppi,53878,0.9568721158369164
cocon,53873,0.956830829107831
tiran,53871,0.9567895046394069
annat,53865,0.9567481424005659
kapow,53849,0.9567067423602107
ofice,53847,0.9566653044872251
reggs,53843,0.9566238287504739
alega,53843,0.9565823151188028
carmo,53838,0.9565407635610382
velar,53837,0.9564991740459878
hanya,53836,0.9564575465424406
dilyn,53831,0.9564158810191657
elfyn,53829,0.9563741774449139
frien,53826,0.9563324357884168
nocat,53814,0.9562906560183868
bango,53814,0.9562488381035175
arang,53813,0.9562069820124834
harta,53808,0.95616508771394
frain,53804,0.9561231551765238
michx,53798,0.9560811843688524
ddavp,53793,0.9560391752595241
obsah,53779,0.9559971278171185
giron,53771,0.9559550420101961
cinfo,53769,0.9559129178072983
zella,53767,0.9558707551769475
biked,53763,0.9558285540876473
marth,53761,0.9557863145078823
concs,53758,0.955744036406118
nonna,53757,0.9557017197508009
dolev,53749,0.9556593645103584
meget,53742,0.9556169706531992
ondas,53741,0.9555745381477129
cggga,53738,0.95553206696227
chely,53732,0.9554895570652221
gretl,53731,0.9554470084249018
weser,53728,0.9554044210096233
yohko,53720,0.9553617947876806
eroom,53715,0.9553191297273498
tlist,53713,0.9552764257968877
gemmy,53707,0.955233682964532
petsc,53706,0.9551909011985017
ffdca,53706,0.9551480804669965
bezit,53699,0.9551052207381977
bpdus,53697,0.9550623219802672
gadus,53687,0.9550193841613477
halas,53686,0.9549764072495639
swick,53674,0.9549333912130206
neese,53674,0.9548903360198039
ellin,53674,0.9548472416379815
phtml,53672,0.9548041080356016
osier,53672,0.9547609351806937
zytel,53658,0.9547177230412682
mudie,53650,0.9546744715853167
iiasa,53640,0.9546311807808119
musiv,53637,0.9545878505957078
lcdtv,53634,0.9545444809979389
vuong,53631,0.9545010719554212
sinal,53625,0.9544576234360521
scuse,53625,0.9544141354077093
muhly,53624,0.954370607838252
nasha,53622,0.9543270406955207
iearn,53619,0.954283433947337
opler,53603,0.954239787561503
gmaes,53598,0.9541961015058028
bindu,53586,0.9541523757480008
monia,53583,0.9541086102558435
techo,53580,0.9540648049970573
khang,53577,0.9540209599393503
sclug,53576,0.9539770750504122
kunth,53573,0.9539331502979133
karli,53572,0.9538891856495051
genis,53570,0.9538451810728202
rybak,53565,0.9538011365354726
cofer,53564,0.9537570520050571
teems,53560,0.9537129274491501
ahima,53555,0.9536687628353089
malco,53553,0.9536245581310715
wadia,53551,0.953580313303958
musuc,53547,0.9535360283214691
potws,53540,0.9534917031510868
josee,53533,0.9534473377602741
leedy,53523,0.9534029321164755
supre,53521,0.9533584861871166
lammy,53504,0.9533139999396038
shefc,53493,0.9532694733413252
taher,53486,0.9532249063596498
nasar,53486,0.9531802989619281
honan,53486,0.9531356511154917
goten,53474,0.953090962787653
nasba,53468,0.9530462339457061
logga,53465,0.9530014645569265
nefac,53457,0.95295665458857
konze,53457,0.9529118040078746
renau,53455,0.9528669127820592
gunne,53442,0.9528219808783238
ayana,53426,0.9527770082638497
axing,53425,0.9527319949057994
ulogd,53408,0.9526869407713173
sauls,53407,0.9526418458275279
kukla,53405,0.9525967100415378
lodhi,53398,0.9525515333804347
wanta,53394,0.9525063158112875
nizza,53384,0.9524610573011467
orana,53381,0.9524157578170432
dusen,53378,0.9523704173259901
keily,53376,0.9523250357949814
spkrs,53372,0.9522796131909925
iesna,53368,0.9522341494809804
taita,53360,0.9521886446318826
spath,53352,0.9521430986106184
tiare,53345,0.9520975113840886
ifyou,53341,0.9520518829191752
anals,53336,0.9520062131827416
keepn,53333,0.951960502141632
imaps,53330,0.9519147497626727
corie,53325,0.9518689560126707
bahri,53325,0.951823120858415
tuohy,53322,0.9517772442666754
dault,53322,0.9517313262042034
sceen,53321,0.9516853666377317
nottm,53312,0.9516393655339742
axign,53312,0.9515933228596268
siris,53304,0.9515472385813663
piedi,53303,0.9515011126658509
aktie,53300,0.9514549450797201
yasui,53294,0.9514087357895953
hoehn,53290,0.9513624847620789
getto,53279,0.9513161919637547
uchaf,53269,0.9512698573611882
autum,53269,0.9512234809209261
sorat,53265,0.9511770626094966
vrain,53261,0.9511306023934094
mycin,53259,0.9510841002391556
leuke,53257,0.9510375561132077
gitte,53250,0.9509909699820197
sodor,53248,0.950944341812027
tocca,53243,0.9508976715696468
facer,53232,0.9508509592212774
cahps,53231,0.9508042047332984
chism,53230,0.9507574080720719
brora,53221,0.9507105692039401
gants,53220,0.9506636880952278
lelie,53215,0.9506167647122409
melis,53214,0.9505697990212666
ehret,53211,0.9505227909885742
soden,53210,0.950475740580414
gulfs,53210,0.9504286477630182
manat,53190,0.9503815125026001
rtime,53182,0.9503343347653551
heitz,53180,0.9502871145174597
littl,53177,0.9502398517250722
keady,53167,0.9501925463543327
zsnes,53166,0.9501451983713622
braes,53166,0.9500978077422642
abund,53166,0.9500503744331229
nagas,53165,0.9500028984100047
voorn,53164,0.9499553796389573
linex,53147,0.9499078180860102
pengo,53144,0.9498602137171743
diers,53143,0.9498125664984427
deare,53140,0.9497648763957892
salmi,53135,0.9497171433751702
muxic,53124,0.9496693674025232
rumbo,53120,0.9496215484437673
neira,53120,0.9495736864648038
csail,53117,0.9495257814315148
manca,53103,0.9494778333097653
kunio,53098,0.9494298420654008
xpand,53095,0.9493818076642494
teles,53095,0.9493337300721201
rioux,53095,0.9492856092548044
apsis,53093,0.949237445178075
kbsam,53072,0.9491892378076865
sagal,53070,0.9491409871093752
jngfa,53069,0.9490926930488592
kutty,53067,0.9490443555918385
sdbot,53064,0.9489959747039945
wussy,53062,0.9489475503509907
becka,53060,0.9488990824984723
aggre,53060,0.9488505711120659
leese,53057,0.9488020161573807
clune,53055,0.948753417600007
aqsis,53044,0.9487047754055171
ensag,53040,0.9486560895394655
frens,53033,0.9486073599673878
deptt,53014,0.9485585866548022
robar,53013,0.9485097695672082
copas,53013,0.9484609086700875
marvy,53009,0.9484120039289033
lluis,53009,0.9483630553091011
neola,53005,0.9483140627761084
memon,53004,0.9482650262953336
risso,53001,0.9482159458321681
juwel,52994,0.9481668213519846
tiong,52992,0.9481176528201382
mease,52987,0.9480684402019653
sarva,52986,0.9480191834627848
arpin,52985,0.947969882567897
xgbox,52982,0.9479205374825851
vivas,52978,0.947871148172113
ifoam,52978,0.9478217146017276
dolar,52969,0.9477722367366572
risus,52968,0.9477227145421124
umsic,52959,0.9476731479832855
digix,52958,0.9476235370253515
lillo,52952,0.9475738816334662
micom,52941,0.9475241817727689
geeze,52939,0.9474744374083797
nomis,52936,0.9474246485054012
rirdc,52925,0.9473748150289186
jirka,52925,0.9473249369439981
dowie,52916,0.9472750142156889
logge,52914,0.9472250468090221
bject,52909,0.9471750346890103
ananl,52904,0.9471249778206492
mazie,52902,0.9470748761689154
bente,52901,0.9470247296987688
glyco,52894,0.9469745383751508
fugro,52884,0.9469243021629851
adptr,52883,0.9468740210271774
epact,52857,0.9468236949326161
marna,52847,0.9467733238441712
saler,52836,0.9467229077266949
imrie,52833,0.946672446545022
newlc,52825,0.9466219402639692
kusic,52825,0.9465713888483356
retlw,52822,0.9465207922629025
aaaah,52821,0.9464701504724333
gotch,52814,0.9464194634416739
sysex,52810,0.9463687311353521
loree,52805,0.9463179535181785
illia,52805,0.9462671305548455
gimps,52802,0.9462162622100277
wikia,52801,0.9461653484483828
kamui,52801,0.94611438923455
floto,52794,0.9460633845331514
klogd,52789,0.946012334308791
crito,52779,0.9459612385260552
benne,52776,0.945910097149513
bools,52775,0.9458589101437157
malis,52774,0.9458076774731969
mfume,52772,0.9457563991024729
lgdbm,52765,0.945705074996042
bubby,52761,0.9456537051183848
oxman,52756,0.945602289433965
bohle,52755,0.9455508279072281
mabye,52752,0.9454993205026022
fidic,52747,0.9454477671844986
almar,52743,0.9453961679173097
folke,52737,0.9453445226654118
jarmo,52731,0.9452928313931624
jagan,52720,0.9452410940649026
afoev,52720,0.9451893106449554
iiixe,52718,0.9451374810976267
ticle,52715,0.9450856053872044
leota,52715,0.9450336834779599
japen,52708,0.9449817153341461
izing,52705,0.9449297009199991
tyros,52703,0.9448776401997374
rinne,52692,0.9448255331375627
danos,52686,0.9447733796976581
tfile,52679,0.9447211798441905
veter,52678,0.9446689335413089
stela,52675,0.9446166407531451
sbsta,52651,0.9445643014438134
jonno,52644,0.944511915577411
enric,52641,0.9444594831180178
tracs,52633,0.9444070040296961
segun,52631,0.9443544782764913
myrow,52624,0.9443019058224312
wpafb,52619,0.9442492866315267
telah,52617,0.9441966206677715
wachs,52607,0.9441439078951414
cshow,52603,0.9440911482775957
cswhy,52602,0.9440383417790762
xaser,52601,0.9439854883635076
cobas,52600,0.9439325879947972
naneu,52596,0.9438796406368357
jface,52583,0.9438266462534959
amini,52576,0.9437736048086339
cutis,52575,0.943720516266089
gamec,52574,0.9436673805896826
cergy,52574,0.9436141977432196
charg,52567,0.9435609676904878
setom,52556,0.9435076903952575
fiddy,52556,0.9434543658212823
ilove,52545,0.9434009939322986
guias,52534,0.9433475746920261
patas,52533,0.9432941080641672
musoc,52533,0.9432405940124072
harga,52531,0.9431870325004149
sheed,52504,0.9431334234918414
muaic,52493,0.9430797669503214
peset,52481,0.9430260628394725
lobal,52481,0.9429723111228955
facey,52472,0.9429185117641741
denko,52463,0.9428646647268751
uschi,52459,0.9428107699745487
minut,52458,0.9427568274707275
grtst,52458,0.9427028371789283
saddr,52456,0.9426487990626505
janko,52455,0.9425947130853763
eyeos,52449,0.942540579210572
teint,52444,0.942486397401686
hoder,52441,0.9424321676221509
coeli,52432,0.942377889835382
dnrec,52431,0.942323564004778
doory,52424,0.9422691900937209
ciego,52417,0.9422147680655759
prawf,52412,0.9421602978836917
ncadi,52409,0.9421057795113997
mutli,52408,0.9420512129120153
cabel,52394,0.941996598048837
jusic,52393,0.9419419348851465
payet,52387,0.9418872233842094
debar,52384,0.9418324635092739
neven,52378,0.941777655223572
mamta,52376,0.9417227984903191
bhava,52364,0.9416678932727143
entel,52358,0.9416129395339398
ryker,52340,0.9415579372371611
badin,52340,0.9415028863455276
dodea,52332,0.9414477868221722
envio,52330,0.9413926386302107
louds,52329,0.9413374417327433
boies,52322,0.9412821960928529
torex,52296,0.9412269016736065
glogg,52283,0.9411715584380546
dagar,52277,0.941116166349231
adalt,52265,0.9410607253701536
saide,52259,0.9410052354638236
popol,52259,0.9409496965932256
deddf,52255,0.9408941087213284
zymol,52254,0.940838471811084
uhlig,52252,0.9407827858254283
carpi,52249,0.9407270507272811
rsrch,52246,0.9406712664795456
dmerc,52246,0.9406154330451088
musid,52240,0.9405595503868415
mansa,52220,0.9405036184675984
gwaii,52215,0.9404476372502177
amort,52215,0.9403916066975216
veirs,52204,0.9403355267723162
geted,52204,0.9402793974373913
tjuta,52202,0.9402232186555204
sanat,52196,0.9401669903894613
zfish,52194,0.9401107126019553
roter,52193,0.9400543852557277
fazal,52193,0.9399980083134879
duren,52190,0.9399415817379291
welll,52175,0.9398851054917284
coyly,52174,0.9398285795375471
sanam,52169,0.9397720038380302
akali,52169,0.939715378355807
wotan,52168,0.9396587030534905
qdisc,52158,0.939601977893678
owusu,52156,0.9395452028389509
elsen,52153,0.9394883778518747
iconz,52143,0.9394315028949987
dogen,52143,0.9393745779308563
esche,52139,0.9393176029219656
lglib,52134,0.9392605778308286
nasca,52121,0.9392035026199311
exito,52121,0.9391463772517433
altaf,52116,0.93908920168872
hazan,52114,0.9390319758932996
baine,52111,0.938974699827905
pleco,52109,0.9389173734549439
thrid,52106,0.9388599967368074
groop,52105,0.9388025696358716
zwane,52101,0.9387450921144963
pursh,52099,0.9386875641350262
ulloa,52095,0.9386299856597901
celis,52094,0.9385723566511013
sorge,52087,0.938514677071257
safon,52085,0.9384569468825398
musif,52078,0.9383991660472157
gtcag,52076,0.938341334527536
caire,52071,0.9382834522857356
preda,52070,0.9382255192840351
lethe,52069,0.938167535484638
demod,52067,0.9381095008497341
fidji,52059,0.9380514153414963
hummm,52058,0.9379932789220828
tepee,52048,0.9379350915536365
meito,52047,0.9378768531982843
kiger,52046,0.9378185638181383
leckt,52039,0.9377602233752947
zhark,52033,0.9377018318318352
priva,52031,0.9376433891498254
dowse,52031,0.9375848952913161
qusay,52017,0.9375263502183423
reder,52009,0.9374677538929242
muvee,52006,0.9374091062770669
gmres,52006,0.9373504073327598
iachr,52000,0.9372916570219774
tisza,51993,0.9372328553066792
duits,51993,0.9371740021488089
muzio,51992,0.937115097510296
kiski,51988,0.9370561413530538
kamei,51985,0.9369971336389817
hamre,51985,0.9369380743299635
girsl,51985,0.9368789633878672
doorn,51985,0.9368198007745471
bauch,51984,0.9367605864518418
huard,51980,0.9367013203815747
nault,51968,0.9366420025255549
equat,51968,0.9365826328455759
cytec,51967,0.9365232113034166
hilts,51962,0.9364637378608414
skils,51940,0.9364042124795989
licen,51940,0.9363446351214234
hoyos,51923,0.9362850057480346
miche,51922,0.936225324321137
aliev,51905,0.9361655908024203
zotob,51904,0.9361058051535596
seipp,51897,0.9360459673362153
liuna,51896,0.9359860773120326
darey,51895,0.9359261350426429
virtu,51894,0.9358661404896621
cselt,51892,0.9358060936146918
findu,51890,0.9357459943793187
boken,51886,0.9356858427451153
rolph,51881,0.9356256386736391
antle,51878,0.9355653821264335
tempa,51877,0.9355050730650267
holby,51853,0.9354447114509332
melos,51851,0.9353842972456521
ndata,51848,0.9353238304106686
zoekt,51847,0.9352633109074533
trews,51842,0.9352027386974626
tapos,51838,0.9351421137421377
buggs,51825,0.9350814360029066
karis,51824,0.9350207054411817
agago,51821,0.9349599220183622
pgina,51815,0.934899085695832
monly,51811,0.9348381964349612
diate,51811,0.9347772541971058
geven,51808,0.934716258943607
muskc,51807,0.9346552106357923
payoh,51798,0.9345941092349747
siraj,51797,0.934532954702453
gaber,51796,0.9344717469995121
mueic,51795,0.9344104860874225
bidil,51794,0.9343491719274407
olina,51793,0.9342878044808091
gobel,51792,0.934226383708756
soffe,51776,0.9341649095724956
blong,51769,0.9341033820332286
dhruv,51766,0.934041801052141
argot,51766,0.933980166590405
worte,51756,0.933918478609179
mjsic,51742,0.9338567370696077
ccnow,51735,0.9337949419328216
treth,51734,0.9337330931599374
cerda,51734,0.9336711907120578
depos,51733,0.9336092345502719
drave,51731,0.9335472246356551
luces,51728,0.9334851609292687
fhsaa,51726,0.9334230433921605
oswer,51715,0.9333608719853644
dores,51709,0.9332986466699008
nyomi,51706,0.9332363674067763
devra,51698,0.9331740341569839
whang,51697,0.9331116468815027
ogoni,51691,0.9330492055412989
viena,51689,0.9329867100973245
touse,51689,0.9329241605105182
coate,51688,0.9328615567418047
ukoln,51686,0.9327988987520963
lauch,51683,0.9327361865022906
amref,51679,0.9326734199532727
patan,51673,0.9326105990659136
bekah,51673,0.9325477238010714
laloo,51671,0.9324847941195905
alwil,51667,0.9324218099823022
gerin,51663,0.9323587713500243
maakt,51661,0.9322956781835614
lamon,51660,0.932232530443705
tagar,51656,0.9321693280912329
pcifu,51641,0.93210607108691
slosh,51634,0.9320427593914882
nicko,51633,0.931979392965706
pacis,51630,0.9319159717702886
sloat,51621,0.9318524957659485
shmop,51621,0.9317889649133847
dagga,51615,0.9317253791732835
corff,51615,0.9316617385063182
dabbs,51609,0.9315980428731486
hmenu,51602,0.9315342922344222
